Commodities,City,Date,Price
Bawang Merah,kota-pontianak,2020-09-22,31500
Bawang Merah,kota-pontianak,2020-10-22,36250
Bawang Merah,kota-pontianak,2020-12-22,39900
Bawang Merah,kota-pontianak,2020-01-23,38900
Bawang Merah,kota-pontianak,2020-03-23,35750
Bawang Merah,kota-pontianak,2020-04-23,49500
Bawang Merah,kota-pontianak,2020-06-23,49900
Bawang Merah,kota-pontianak,2020-07-23,35750
Bawang Merah,kota-pontianak,2020-09-23,31500
Bawang Merah,kota-pontianak,2020-10-23,36400
Bawang Merah,kota-pontianak,2020-11-23,47750
Bawang Merah,kota-pontianak,2020-12-23,40150
Bawang Merah,kota-pontianak,2020-01-24,38900
Bawang Merah,kota-pontianak,2020-02-24,35150
Bawang Merah,kota-pontianak,2020-03-24,38750
Bawang Merah,kota-pontianak,2020-04-24,49750
Bawang Merah,kota-pontianak,2020-06-24,48750
Bawang Merah,kota-pontianak,2020-07-24,35650
Bawang Merah,kota-pontianak,2020-08-24,33500
Bawang Merah,kota-pontianak,2020-09-24,31250
Bawang Merah,kota-pontianak,2020-11-24,47750
Bawang Merah,kota-pontianak,2020-12-24,47750
Bawang Merah,kota-pontianak,2020-02-25,35150
Bawang Merah,kota-pontianak,2020-03-25,35150
Bawang Merah,kota-pontianak,2020-05-25,35150
Bawang Merah,kota-pontianak,2020-06-25,48750
Bawang Merah,kota-pontianak,2020-08-25,33250
Bawang Merah,kota-pontianak,2020-09-25,31500
Bawang Merah,kota-pontianak,2020-11-25,49000
Bawang Merah,kota-pontianak,2020-12-25,49000
Bawang Merah,kota-pontianak,2020-02-26,35150
Bawang Merah,kota-pontianak,2020-03-26,45000
Bawang Merah,kota-pontianak,2020-05-26,62650
Bawang Merah,kota-pontianak,2020-06-26,48750
Bawang Merah,kota-pontianak,2020-08-26,33250
Bawang Merah,kota-pontianak,2020-10-26,37150
Bawang Merah,kota-pontianak,2020-11-26,47250
Bawang Merah,kota-pontianak,2020-01-27,39150
Bawang Merah,kota-pontianak,2020-02-27,35900
Bawang Merah,kota-pontianak,2020-03-27,47500
Bawang Merah,kota-pontianak,2020-04-27,50250
Bawang Merah,kota-pontianak,2020-05-27,62000
Bawang Merah,kota-pontianak,2020-07-27,35000
Bawang Merah,kota-pontianak,2020-08-27,32750
Bawang Merah,kota-pontianak,2020-10-27,37150
Bawang Merah,kota-pontianak,2020-11-27,46500
Bawang Merah,kota-pontianak,2020-01-28,38000
Bawang Merah,kota-pontianak,2020-02-28,35650
Bawang Merah,kota-pontianak,2020-04-28,50250
Bawang Merah,kota-pontianak,2020-05-28,62500
Bawang Merah,kota-pontianak,2020-07-28,35000
Bawang Merah,kota-pontianak,2020-08-28,32150
Bawang Merah,kota-pontianak,2020-09-28,31500
Bawang Merah,kota-pontianak,2020-10-28,31500
Bawang Merah,kota-pontianak,2020-12-28,39400
Bawang Merah,kota-pontianak,2020-01-29,38000
Bawang Merah,kota-pontianak,2020-04-29,50250
Bawang Merah,kota-pontianak,2020-05-29,62500
Bawang Merah,kota-pontianak,2020-06-29,47500
Bawang Merah,kota-pontianak,2020-07-29,34000
Bawang Merah,kota-pontianak,2020-09-29,31500
Bawang Merah,kota-pontianak,2020-10-29,31500
Bawang Merah,kota-pontianak,2020-12-29,39400
Bawang Merah,kota-pontianak,2020-01-30,38000
Bawang Merah,kota-pontianak,2020-03-30,48750
Bawang Merah,kota-pontianak,2020-04-30,50250
Bawang Merah,kota-pontianak,2020-06-30,47500
Bawang Merah,kota-pontianak,2020-07-30,33750
Bawang Merah,kota-pontianak,2020-09-30,31500
Bawang Merah,kota-pontianak,2020-10-30,31500
Bawang Merah,kota-pontianak,2020-11-30,46250
Bawang Merah,kota-pontianak,2020-12-30,39400
Bawang Merah,kota-pontianak,2020-01-31,38000
Bawang Merah,kota-pontianak,2020-03-31,48150
Bawang Merah,kota-pontianak,2020-07-31,48150
Bawang Merah,kota-pontianak,2020-08-31,31750
Bawang Merah,kota-pontianak,2020-12-31,31750
Bawang Putih,kota-pontianak,2020-01-01,42650
Bawang Putih,kota-pontianak,2020-04-01,42650
Bawang Putih,kota-pontianak,2020-05-01,42650
Bawang Putih,kota-pontianak,2020-06-01,42650
Bawang Putih,kota-pontianak,2020-07-01,17750
Bawang Putih,kota-pontianak,2020-09-01,23750
Bawang Putih,kota-pontianak,2020-10-01,23650
Bawang Putih,kota-pontianak,2020-12-01,25400
Bawang Putih,kota-pontianak,2020-01-02,27750
Bawang Putih,kota-pontianak,2020-03-02,41400
Bawang Putih,kota-pontianak,2020-04-02,40650
Bawang Putih,kota-pontianak,2020-06-02,22250
Bawang Putih,kota-pontianak,2020-07-02,17400
Bawang Putih,kota-pontianak,2020-09-02,23500
Bawang Putih,kota-pontianak,2020-10-02,23400
Bawang Putih,kota-pontianak,2020-11-02,23900
Bawang Putih,kota-pontianak,2020-12-02,25400
Bawang Putih,kota-pontianak,2020-01-03,27900
Bawang Putih,kota-pontianak,2020-02-03,39250
Bawang Putih,kota-pontianak,2020-03-03,41400
Bawang Putih,kota-pontianak,2020-04-03,40650
Bawang Putih,kota-pontianak,2020-06-03,22250
Bawang Putih,kota-pontianak,2020-07-03,17500
Bawang Putih,kota-pontianak,2020-08-03,16750
Bawang Putih,kota-pontianak,2020-09-03,23500
Bawang Putih,kota-pontianak,2020-11-03,24750
Bawang Putih,kota-pontianak,2020-12-03,25400
Bawang Putih,kota-pontianak,2020-02-04,53750
Bawang Putih,kota-pontianak,2020-03-04,41400
Bawang Putih,kota-pontianak,2020-05-04,30400
Bawang Putih,kota-pontianak,2020-06-04,22000
Bawang Putih,kota-pontianak,2020-08-04,16750
Bawang Putih,kota-pontianak,2020-09-04,23900
Bawang Putih,kota-pontianak,2020-11-04,24750
Bawang Putih,kota-pontianak,2020-12-04,25400
Bawang Putih,kota-pontianak,2020-02-05,60000
Bawang Putih,kota-pontianak,2020-03-05,41400
Bawang Putih,kota-pontianak,2020-05-05,30400
Bawang Putih,kota-pontianak,2020-06-05,22000
Bawang Putih,kota-pontianak,2020-08-05,16750
Bawang Putih,kota-pontianak,2020-10-05,23000
Bawang Putih,kota-pontianak,2020-11-05,24750
Bawang Putih,kota-pontianak,2020-01-06,29250
Bawang Putih,kota-pontianak,2020-02-06,62500
Bawang Putih,kota-pontianak,2020-03-06,41400
Bawang Putih,kota-pontianak,2020-04-06,41250
Bawang Putih,kota-pontianak,2020-05-06,31400
Bawang Putih,kota-pontianak,2020-07-06,17500
Bawang Putih,kota-pontianak,2020-08-06,16750
Bawang Putih,kota-pontianak,2020-10-06,23000
Bawang Putih,kota-pontianak,2020-11-06,24000
Bawang Putih,kota-pontianak,2020-01-07,29250
Bawang Putih,kota-pontianak,2020-02-07,61250
Bawang Putih,kota-pontianak,2020-04-07,41250
Bawang Putih,kota-pontianak,2020-05-07,41250
Bawang Putih,kota-pontianak,2020-07-07,17500
Bawang Putih,kota-pontianak,2020-08-07,16750
Bawang Putih,kota-pontianak,2020-09-07,24150
Bawang Putih,kota-pontianak,2020-10-07,23000
Bawang Putih,kota-pontianak,2020-12-07,25400
Bawang Putih,kota-pontianak,2020-01-08,29250
Bawang Putih,kota-pontianak,2020-04-08,40650
Bawang Putih,kota-pontianak,2020-05-08,30400
Bawang Putih,kota-pontianak,2020-06-08,21500
Bawang Putih,kota-pontianak,2020-07-08,17500
Bawang Putih,kota-pontianak,2020-09-08,24150
Bawang Putih,kota-pontianak,2020-10-08,23000
Bawang Putih,kota-pontianak,2020-12-08,25400
Bawang Putih,kota-pontianak,2020-01-09,29900
Bawang Putih,kota-pontianak,2020-03-09,42650
Bawang Putih,kota-pontianak,2020-04-09,39900
Bawang Putih,kota-pontianak,2020-06-09,21500
Bawang Putih,kota-pontianak,2020-07-09,17250
Bawang Putih,kota-pontianak,2020-09-09,24150
Bawang Putih,kota-pontianak,2020-10-09,23000
Bawang Putih,kota-pontianak,2020-11-09,24500
Bawang Putih,kota-pontianak,2020-12-09,24500
Bawang Putih,kota-pontianak,2020-01-10,29900
Bawang Putih,kota-pontianak,2020-02-10,57900
Bawang Putih,kota-pontianak,2020-03-10,41400
Bawang Putih,kota-pontianak,2020-04-10,41400
Bawang Putih,kota-pontianak,2020-06-10,21000
Bawang Putih,kota-pontianak,2020-07-10,16900
Bawang Putih,kota-pontianak,2020-08-10,16750
Bawang Putih,kota-pontianak,2020-09-10,24150
Bawang Putih,kota-pontianak,2020-11-10,24500
Bawang Putih,kota-pontianak,2020-12-10,25400
Bawang Putih,kota-pontianak,2020-02-11,54150
Bawang Putih,kota-pontianak,2020-03-11,41400
Bawang Putih,kota-pontianak,2020-05-11,29150
Bawang Putih,kota-pontianak,2020-06-11,20900
Bawang Putih,kota-pontianak,2020-08-11,16750
Bawang Putih,kota-pontianak,2020-09-11,24150
Bawang Putih,kota-pontianak,2020-11-11,24500
Bawang Putih,kota-pontianak,2020-12-11,26000
Bawang Putih,kota-pontianak,2020-02-12,53900
Bawang Putih,kota-pontianak,2020-03-12,40750
Bawang Putih,kota-pontianak,2020-05-12,28400
Bawang Putih,kota-pontianak,2020-06-12,20900
Bawang Putih,kota-pontianak,2020-08-12,16900
Bawang Putih,kota-pontianak,2020-10-12,23650
Bawang Putih,kota-pontianak,2020-11-12,24750
Bawang Putih,kota-pontianak,2020-01-13,30250
Bawang Putih,kota-pontianak,2020-02-13,53500
Bawang Putih,kota-pontianak,2020-03-13,40750
Bawang Putih,kota-pontianak,2020-04-13,39250
Bawang Putih,kota-pontianak,2020-05-13,28400
Bawang Putih,kota-pontianak,2020-07-13,17150
Bawang Putih,kota-pontianak,2020-08-13,16900
Bawang Putih,kota-pontianak,2020-10-13,23650
Bawang Putih,kota-pontianak,2020-11-13,24750
Bawang Putih,kota-pontianak,2020-01-14,30250
Bawang Putih,kota-pontianak,2020-02-14,51900
Bawang Putih,kota-pontianak,2020-04-14,38150
Bawang Putih,kota-pontianak,2020-05-14,27750
Bawang Putih,kota-pontianak,2020-07-14,17150
Bawang Putih,kota-pontianak,2020-08-14,17150
Bawang Putih,kota-pontianak,2020-09-14,23250
Bawang Putih,kota-pontianak,2020-10-14,23650
Bawang Putih,kota-pontianak,2020-12-14,26000
Bawang Putih,kota-pontianak,2020-01-15,30250
Bawang Putih,kota-pontianak,2020-04-15,36650
Bawang Putih,kota-pontianak,2020-05-15,27150
Bawang Putih,kota-pontianak,2020-06-15,19000
Bawang Putih,kota-pontianak,2020-07-15,17150
Bawang Putih,kota-pontianak,2020-09-15,23250
Bawang Putih,kota-pontianak,2020-10-15,23650
Bawang Putih,kota-pontianak,2020-12-15,26000
Bawang Putih,kota-pontianak,2020-01-16,30250
Bawang Putih,kota-pontianak,2020-03-16,41400
Bawang Putih,kota-pontianak,2020-04-16,36150
Bawang Putih,kota-pontianak,2020-06-16,19150
Bawang Putih,kota-pontianak,2020-07-16,17150
Bawang Putih,kota-pontianak,2020-09-16,22250
Bawang Putih,kota-pontianak,2020-10-16,23650
Bawang Putih,kota-pontianak,2020-11-16,26150
Bawang Putih,kota-pontianak,2020-12-16,26000
Bawang Putih,kota-pontianak,2020-01-17,30250
Bawang Putih,kota-pontianak,2020-02-17,44000
Bawang Putih,kota-pontianak,2020-03-17,39750
Bawang Putih,kota-pontianak,2020-04-17,36150
Bawang Putih,kota-pontianak,2020-06-17,19150
Bawang Putih,kota-pontianak,2020-07-17,17150
Bawang Putih,kota-pontianak,2020-08-17,17150
Bawang Putih,kota-pontianak,2020-09-17,22250
Bawang Putih,kota-pontianak,2020-11-17,26150
Bawang Putih,kota-pontianak,2020-12-17,26000
Bawang Putih,kota-pontianak,2020-02-18,44000
Bawang Putih,kota-pontianak,2020-03-18,39750
Bawang Putih,kota-pontianak,2020-05-18,26900
Bawang Putih,kota-pontianak,2020-06-18,19150
Bawang Putih,kota-pontianak,2020-08-18,20400
Bawang Putih,kota-pontianak,2020-09-18,22250
Bawang Putih,kota-pontianak,2020-11-18,27250
Bawang Putih,kota-pontianak,2020-12-18,26400
Bawang Putih,kota-pontianak,2020-02-19,42900
Bawang Putih,kota-pontianak,2020-03-19,39750
Bawang Putih,kota-pontianak,2020-05-19,26900
Bawang Putih,kota-pontianak,2020-06-19,19250
Bawang Putih,kota-pontianak,2020-08-19,20400
Bawang Putih,kota-pontianak,2020-10-19,23650
Bawang Putih,kota-pontianak,2020-11-19,26500
Bawang Putih,kota-pontianak,2020-01-20,31150
Bawang Putih,kota-pontianak,2020-02-20,42900
Bawang Putih,kota-pontianak,2020-03-20,39750
Bawang Putih,kota-pontianak,2020-04-20,35250
Bawang Putih,kota-pontianak,2020-05-20,25900
Bawang Putih,kota-pontianak,2020-07-20,16750
Bawang Putih,kota-pontianak,2020-08-20,16750
Bawang Putih,kota-pontianak,2020-10-20,23650
Bawang Putih,kota-pontianak,2020-11-20,26500
Bawang Putih,kota-pontianak,2020-01-21,32250
Bawang Putih,kota-pontianak,2020-02-21,38900
Bawang Putih,kota-pontianak,2020-04-21,33500
Bawang Putih,kota-pontianak,2020-05-21,33500
Bawang Putih,kota-pontianak,2020-07-21,16750
Bawang Putih,kota-pontianak,2020-08-21,16750
Bawang Putih,kota-pontianak,2020-09-21,22500
Bawang Putih,kota-pontianak,2020-10-21,23650
Bawang Putih,kota-pontianak,2020-12-21,26400
Bawang Putih,kota-pontianak,2020-01-22,32250
Bawang Putih,kota-pontianak,2020-04-22,31900
Bawang Putih,kota-pontianak,2020-05-22,31900
Bawang Putih,kota-pontianak,2020-06-22,19150
Bawang Putih,kota-pontianak,2020-07-22,16750
Bawang Putih,kota-pontianak,2020-09-22,22500
Bawang Putih,kota-pontianak,2020-10-22,23650
Bawang Putih,kota-pontianak,2020-12-22,25750
Bawang Putih,kota-pontianak,2020-01-23,32250
Bawang Putih,kota-pontianak,2020-03-23,42000
Bawang Putih,kota-pontianak,2020-04-23,31650
Bawang Putih,kota-pontianak,2020-06-23,19150
Bawang Putih,kota-pontianak,2020-07-23,16750
Bawang Putih,kota-pontianak,2020-09-23,22500
Bawang Putih,kota-pontianak,2020-10-23,23650
Bawang Putih,kota-pontianak,2020-11-23,26150
Bawang Putih,kota-pontianak,2020-12-23,25750
Bawang Putih,kota-pontianak,2020-01-24,32250
Bawang Putih,kota-pontianak,2020-02-24,39750
Bawang Putih,kota-pontianak,2020-03-24,42650
Bawang Putih,kota-pontianak,2020-04-24,31650
Bawang Putih,kota-pontianak,2020-06-24,18650
Bawang Putih,kota-pontianak,2020-07-24,16750
Bawang Putih,kota-pontianak,2020-08-24,21400
Bawang Putih,kota-pontianak,2020-09-24,22750
Bawang Putih,kota-pontianak,2020-11-24,25650
Bawang Putih,kota-pontianak,2020-12-24,25650
Bawang Putih,kota-pontianak,2020-02-25,41000
Bawang Putih,kota-pontianak,2020-03-25,41000
Bawang Putih,kota-pontianak,2020-05-25,41000
Bawang Putih,kota-pontianak,2020-06-25,18650
Bawang Putih,kota-pontianak,2020-08-25,22900
Bawang Putih,kota-pontianak,2020-09-25,22750
Bawang Putih,kota-pontianak,2020-11-25,25400
Bawang Putih,kota-pontianak,2020-12-25,25400
Bawang Putih,kota-pontianak,2020-02-26,41650
Bawang Putih,kota-pontianak,2020-03-26,42650
Bawang Putih,kota-pontianak,2020-05-26,27650
Bawang Putih,kota-pontianak,2020-06-26,18650
Bawang Putih,kota-pontianak,2020-08-26,23400
Bawang Putih,kota-pontianak,2020-10-26,23650
Bawang Putih,kota-pontianak,2020-11-26,25400
Bawang Putih,kota-pontianak,2020-01-27,32750
Bawang Putih,kota-pontianak,2020-02-27,41650
Bawang Putih,kota-pontianak,2020-03-27,42650
Bawang Putih,kota-pontianak,2020-04-27,31650
Bawang Putih,kota-pontianak,2020-05-27,27000
Bawang Putih,kota-pontianak,2020-07-27,16750
Bawang Putih,kota-pontianak,2020-08-27,24250
Bawang Putih,kota-pontianak,2020-10-27,23650
Bawang Putih,kota-pontianak,2020-11-27,25400
Bawang Putih,kota-pontianak,2020-01-28,32750
Bawang Putih,kota-pontianak,2020-02-28,42500
Bawang Putih,kota-pontianak,2020-04-28,31650
Bawang Putih,kota-pontianak,2020-05-28,27000
Bawang Putih,kota-pontianak,2020-07-28,16750
Bawang Putih,kota-pontianak,2020-08-28,24250
Bawang Putih,kota-pontianak,2020-09-28,23650
Bawang Putih,kota-pontianak,2020-10-28,23650
Bawang Putih,kota-pontianak,2020-12-28,25750
Bawang Putih,kota-pontianak,2020-01-29,32750
Bawang Putih,kota-pontianak,2020-04-29,31650
Bawang Putih,kota-pontianak,2020-05-29,25000
Bawang Putih,kota-pontianak,2020-06-29,18650
Bawang Putih,kota-pontianak,2020-07-29,16750
Bawang Putih,kota-pontianak,2020-09-29,23650
Bawang Putih,kota-pontianak,2020-10-29,23650
Bawang Putih,kota-pontianak,2020-12-29,26400
Bawang Putih,kota-pontianak,2020-01-30,32750
Bawang Putih,kota-pontianak,2020-03-30,43250
Bawang Putih,kota-pontianak,2020-04-30,31000
Bawang Putih,kota-pontianak,2020-06-30,18400
Bawang Putih,kota-pontianak,2020-07-30,16750
Bawang Putih,kota-pontianak,2020-09-30,23650
Bawang Putih,kota-pontianak,2020-10-30,23650
Bawang Putih,kota-pontianak,2020-11-30,25400
Bawang Putih,kota-pontianak,2020-12-30,26400
Bawang Putih,kota-pontianak,2020-01-31,32750
Bawang Putih,kota-pontianak,2020-03-31,42650
Bawang Putih,kota-pontianak,2020-07-31,42650
Bawang Putih,kota-pontianak,2020-08-31,24250
Bawang Putih,kota-pontianak,2020-12-31,24250
Beras,kota-pontianak,2020-01-01,13900
Beras,kota-pontianak,2020-04-01,13900
Beras,kota-pontianak,2020-05-01,13900
Beras,kota-pontianak,2020-06-01,13900
Beras,kota-pontianak,2020-07-01,13900
Beras,kota-pontianak,2020-09-01,13850
Beras,kota-pontianak,2020-10-01,13850
Beras,kota-pontianak,2020-12-01,13750
Beras,kota-pontianak,2020-01-02,13900
Beras,kota-pontianak,2020-03-02,13900
Beras,kota-pontianak,2020-04-02,13900
Beras,kota-pontianak,2020-06-02,13900
Beras,kota-pontianak,2020-07-02,13850
Beras,kota-pontianak,2020-09-02,13850
Beras,kota-pontianak,2020-10-02,13850
Beras,kota-pontianak,2020-11-02,13750
Beras,kota-pontianak,2020-12-02,13750
Beras,kota-pontianak,2020-01-03,13900
Beras,kota-pontianak,2020-02-03,13900
Beras,kota-pontianak,2020-03-03,13900
Beras,kota-pontianak,2020-04-03,13900
Beras,kota-pontianak,2020-06-03,13900
Beras,kota-pontianak,2020-07-03,13850
Beras,kota-pontianak,2020-08-03,13850
Beras,kota-pontianak,2020-09-03,13850
Beras,kota-pontianak,2020-11-03,13750
Beras,kota-pontianak,2020-12-03,13750
Beras,kota-pontianak,2020-02-04,13900
Beras,kota-pontianak,2020-03-04,13900
Beras,kota-pontianak,2020-05-04,13900
Beras,kota-pontianak,2020-06-04,13900
Beras,kota-pontianak,2020-08-04,13850
Beras,kota-pontianak,2020-09-04,13850
Beras,kota-pontianak,2020-11-04,13750
Beras,kota-pontianak,2020-12-04,13750
Beras,kota-pontianak,2020-02-05,13900
Beras,kota-pontianak,2020-03-05,13900
Beras,kota-pontianak,2020-05-05,13900
Beras,kota-pontianak,2020-06-05,13900
Beras,kota-pontianak,2020-08-05,13850
Beras,kota-pontianak,2020-10-05,13850
Beras,kota-pontianak,2020-11-05,13750
Beras,kota-pontianak,2020-01-06,13900
Beras,kota-pontianak,2020-02-06,13900
Beras,kota-pontianak,2020-03-06,13900
Beras,kota-pontianak,2020-04-06,13900
Beras,kota-pontianak,2020-05-06,13900
Beras,kota-pontianak,2020-07-06,13850
Beras,kota-pontianak,2020-08-06,13850
Beras,kota-pontianak,2020-10-06,13850
Beras,kota-pontianak,2020-11-06,13750
Beras,kota-pontianak,2020-01-07,13900
Beras,kota-pontianak,2020-02-07,13900
Beras,kota-pontianak,2020-04-07,13900
Beras,kota-pontianak,2020-05-07,13900
Beras,kota-pontianak,2020-07-07,13850
Beras,kota-pontianak,2020-08-07,13850
Beras,kota-pontianak,2020-09-07,13850
Beras,kota-pontianak,2020-10-07,13850
Beras,kota-pontianak,2020-12-07,13750
Beras,kota-pontianak,2020-01-08,13900
Beras,kota-pontianak,2020-04-08,13900
Beras,kota-pontianak,2020-05-08,13900
Beras,kota-pontianak,2020-06-08,13900
Beras,kota-pontianak,2020-07-08,13850
Beras,kota-pontianak,2020-09-08,13850
Beras,kota-pontianak,2020-10-08,13850
Beras,kota-pontianak,2020-12-08,13750
Beras,kota-pontianak,2020-01-09,13900
Beras,kota-pontianak,2020-03-09,13900
Beras,kota-pontianak,2020-04-09,13900
Beras,kota-pontianak,2020-06-09,13900
Beras,kota-pontianak,2020-07-09,13850
Beras,kota-pontianak,2020-09-09,13850
Beras,kota-pontianak,2020-10-09,13850
Beras,kota-pontianak,2020-11-09,13750
Beras,kota-pontianak,2020-12-09,13750
Beras,kota-pontianak,2020-01-10,13900
Beras,kota-pontianak,2020-02-10,13900
Beras,kota-pontianak,2020-03-10,13900
Beras,kota-pontianak,2020-04-10,13900
Beras,kota-pontianak,2020-06-10,13900
Beras,kota-pontianak,2020-07-10,13850
Beras,kota-pontianak,2020-08-10,13850
Beras,kota-pontianak,2020-09-10,13850
Beras,kota-pontianak,2020-11-10,13750
Beras,kota-pontianak,2020-12-10,13750
Beras,kota-pontianak,2020-02-11,13900
Beras,kota-pontianak,2020-03-11,13900
Beras,kota-pontianak,2020-05-11,13900
Beras,kota-pontianak,2020-06-11,13900
Beras,kota-pontianak,2020-08-11,13850
Beras,kota-pontianak,2020-09-11,13850
Beras,kota-pontianak,2020-11-11,13750
Beras,kota-pontianak,2020-12-11,13750
Beras,kota-pontianak,2020-02-12,13900
Beras,kota-pontianak,2020-03-12,13900
Beras,kota-pontianak,2020-05-12,13900
Beras,kota-pontianak,2020-06-12,13900
Beras,kota-pontianak,2020-08-12,13850
Beras,kota-pontianak,2020-10-12,13850
Beras,kota-pontianak,2020-11-12,13750
Beras,kota-pontianak,2020-01-13,13900
Beras,kota-pontianak,2020-02-13,13900
Beras,kota-pontianak,2020-03-13,13900
Beras,kota-pontianak,2020-04-13,13900
Beras,kota-pontianak,2020-05-13,13900
Beras,kota-pontianak,2020-07-13,13850
Beras,kota-pontianak,2020-08-13,13850
Beras,kota-pontianak,2020-10-13,13850
Beras,kota-pontianak,2020-11-13,13750
Beras,kota-pontianak,2020-01-14,13900
Beras,kota-pontianak,2020-02-14,13900
Beras,kota-pontianak,2020-04-14,13900
Beras,kota-pontianak,2020-05-14,13900
Beras,kota-pontianak,2020-07-14,13850
Beras,kota-pontianak,2020-08-14,13850
Beras,kota-pontianak,2020-09-14,13850
Beras,kota-pontianak,2020-10-14,13850
Beras,kota-pontianak,2020-12-14,13750
Beras,kota-pontianak,2020-01-15,13900
Beras,kota-pontianak,2020-04-15,13900
Beras,kota-pontianak,2020-05-15,13900
Beras,kota-pontianak,2020-06-15,13900
Beras,kota-pontianak,2020-07-15,13850
Beras,kota-pontianak,2020-09-15,13850
Beras,kota-pontianak,2020-10-15,13850
Beras,kota-pontianak,2020-12-15,13750
Beras,kota-pontianak,2020-01-16,13900
Beras,kota-pontianak,2020-03-16,13900
Beras,kota-pontianak,2020-04-16,13900
Beras,kota-pontianak,2020-06-16,13900
Beras,kota-pontianak,2020-07-16,13850
Beras,kota-pontianak,2020-09-16,13850
Beras,kota-pontianak,2020-10-16,13850
Beras,kota-pontianak,2020-11-16,13750
Beras,kota-pontianak,2020-12-16,13750
Beras,kota-pontianak,2020-01-17,13900
Beras,kota-pontianak,2020-02-17,13900
Beras,kota-pontianak,2020-03-17,13900
Beras,kota-pontianak,2020-04-17,13900
Beras,kota-pontianak,2020-06-17,13900
Beras,kota-pontianak,2020-07-17,13850
Beras,kota-pontianak,2020-08-17,13850
Beras,kota-pontianak,2020-09-17,13850
Beras,kota-pontianak,2020-11-17,13750
Beras,kota-pontianak,2020-12-17,13750
Beras,kota-pontianak,2020-02-18,13900
Beras,kota-pontianak,2020-03-18,13900
Beras,kota-pontianak,2020-05-18,13900
Beras,kota-pontianak,2020-06-18,13900
Beras,kota-pontianak,2020-08-18,13850
Beras,kota-pontianak,2020-09-18,13850
Beras,kota-pontianak,2020-11-18,13750
Beras,kota-pontianak,2020-12-18,13750
Beras,kota-pontianak,2020-02-19,13900
Beras,kota-pontianak,2020-03-19,13900
Beras,kota-pontianak,2020-05-19,13900
Beras,kota-pontianak,2020-06-19,13900
Beras,kota-pontianak,2020-08-19,13850
Beras,kota-pontianak,2020-10-19,13750
Beras,kota-pontianak,2020-11-19,13750
Beras,kota-pontianak,2020-01-20,13900
Beras,kota-pontianak,2020-02-20,13900
Beras,kota-pontianak,2020-03-20,13900
Beras,kota-pontianak,2020-04-20,13900
Beras,kota-pontianak,2020-05-20,13900
Beras,kota-pontianak,2020-07-20,13850
Beras,kota-pontianak,2020-08-20,13850
Beras,kota-pontianak,2020-10-20,13750
Beras,kota-pontianak,2020-11-20,13750
Beras,kota-pontianak,2020-01-21,13900
Beras,kota-pontianak,2020-02-21,13900
Beras,kota-pontianak,2020-04-21,13900
Beras,kota-pontianak,2020-05-21,13900
